shot_id,shot_made_flag
1,0.646059507
8,0.652537435
17,0.327400653
20,0.26254647
33,0.656837182
34,0.63618121
35,0.523656689
36,0.576785776
37,0.326153303
38,0.653313766
45,0.595962073
50,0.666024577
55,0.715533268
60,0.704925779
66,0.67737643
67,0.696330589
71,0.638443743
80,0.690963101
85,0.691207221
86,0.419872294
95,0.427378041
104,0.651771769
113,0.653838481
123,0.668435633
126,0.246126673
133,0.329405727
141,0.688675031
144,0.643770831
150,0.26254647
152,0.641457107
153,0.277849848
156,0.550651583
159,0.195130359
165,0.279445018
172,0.640291989
182,0.170110913
192,0.642453464
193,0.251780284
196,0.66604168
202,0.661966054
210,0.671683035
211,0.650971797
228,0.108089656
257,0.638215547
260,0.639393642
264,0.64213701
267,0.421704302
279,0.170110913
282,0.646267953
293,0.65126325
299,0.251984511
300,0.419446406
301,0.310773907
317,0.654976679
327,0.654875247
328,0.681970468
335,0.557751439
346,0.30274466
348,0.690935495
365,0.636566491
390,0.286883294
391,0.277849848
392,0.343090076
397,0.678337876
418,0.639370617
428,0.743542046
434,0.400828486
439,0.557751439
440,0.64392111
456,0.650381379
459,0.690978636
472,0.638189418
480,0.663955737
491,0.678344345
497,0.640156587
509,0.646137477
511,0.65851443
523,0.755110768
533,0.638451909
544,0.581039347
546,0.631444528
555,0.277849848
558,0.642026873
560,0.661665952
573,0.662004543
591,0.642289658
596,0.677269835
597,0.646974193
601,0.424589497
605,0.63818693
617,0.664270063
628,0.656630971
634,0.657987516
646,0.688834323
649,0.642222299
651,0.251780284
654,0.300440777
656,0.557751439
657,0.65141616
669,0.645958689
670,0.170110913
693,0.424635465
694,0.683587308
699,0.641732179
711,0.645921261
718,0.656886677
722,0.64204664
723,0.671274824
725,0.39039341
734,0.656934676
735,0.557751439
737,0.337318691
746,0.657218058
747,0.415228662
766,0.687977703
767,0.662516866
771,0.712578801
773,0.696849625
774,0.640363698
783,0.691088306
784,0.650787077
789,0.662228241
792,0.638087631
804,0.653863786
809,0.64252626
812,0.629699752
813,0.65088001
817,0.665976114
820,0.658487584
825,0.651069946
826,0.642362262
829,0.641904473
855,0.634076753
859,0.277849848
862,0.633902607
870,0.647272949
876,0.65702803
880,0.666530157
886,0.113525845
889,0.248213326
891,0.557751439
897,0.113525845
902,0.652098441
903,0.691045254
908,0.65849119
909,0.646339135
920,0.643450666
922,0.638299599
924,0.415619355
932,0.655791685
934,0.662312659
937,0.643878892
941,0.681645045
943,0.657126176
950,0.650733071
952,0.656874596
954,0.170110913
963,0.661548638
975,0.65076813
979,0.64739278
981,0.645303333
983,0.77684515
985,0.504397604
989,0.504327377
995,0.63818551
998,0.581039347
1008,0.690993957
1019,0.34515831
1023,0.642443302
1026,0.662731531
1029,0.420005694
1034,0.197849965
1036,0.424641268
1038,0.653882823
1039,0.415577043
1051,0.553141495
1052,0.674116392
1066,0.647339561
1087,0.688869431
1092,0.770051557
1094,0.233204343
1098,0.63825301
1099,0.643394491
1102,0.654527115
1118,0.642262263
1131,0.691034445
1133,0.251780284
1135,0.152157894
1138,0.557751439
1139,0.279445018
1142,0.634063624
1151,0.584123086
1152,0.647200827
1155,0.369870862
1165,0.662668579
1167,0.119131903
1172,0.595826609
1174,0.301989623
1180,0.557751439
1200,0.639600283
1202,0.64999663
1227,0.427276812
1228,0.356980861
1229,0.654495987
1237,0.557751439
1241,0.64524261
1256,0.699994165
1279,0.638179204
1293,0.64748005
1295,0.653434088
1319,0.251780284
1320,0.6363612
1321,0.308775223
1322,0.385283986
1334,0.714539952
1351,0.315711184
1373,0.643626427
1375,0.636407853
1380,0.504387145
1382,0.301631166
1385,0.553141495
1399,0.665368149
1403,0.170110913
1428,0.66719112
1434,0.656111614
1444,0.152093477
