shot_id,shot_made_flag
1,0.643687079
8,0.651053874
17,0.333819558
20,0.262479957
33,0.6556543
34,0.633259901
35,0.514891839
36,0.573220156
37,0.323054525
38,0.65077806
45,0.594251813
50,0.663579141
55,0.719172449
60,0.708955774
66,0.67823905
67,0.697726826
71,0.635527461
80,0.693322957
85,0.693347369
86,0.420511179
95,0.429782122
104,0.649264605
113,0.651022278
123,0.666639476
126,0.244212317
133,0.326587926
141,0.690825706
144,0.640495251
150,0.262479957
152,0.63887851
153,0.279313672
156,0.545338699
159,0.206383756
165,0.288260655
172,0.637781758
182,0.180169442
192,0.639126952
193,0.250637152
196,0.66524615
202,0.659512359
210,0.669917556
211,0.647853749
228,0.115917564
257,0.635504641
260,0.636800546
264,0.639802195
267,0.421624347
279,0.180169442
282,0.644293683
293,0.649784298
299,0.250913154
300,0.420468591
301,0.315233043
317,0.652785134
327,0.653859781
328,0.682971226
335,0.552302285
346,0.307141227
348,0.693320197
365,0.633298429
390,0.289250463
391,0.279313672
392,0.350731124
397,0.67970768
418,0.636798243
428,0.749002047
434,0.400625739
439,0.552302285
440,0.641847294
456,0.647965523
459,0.693324511
472,0.635502028
480,0.662101537
491,0.679708327
497,0.637573263
509,0.644122417
511,0.657814986
523,0.763759923
533,0.635528277
544,0.577918983
546,0.62690867
555,0.279313672
558,0.639632077
560,0.659482349
573,0.659516208
591,0.640011888
596,0.678228391
597,0.643713634
601,0.426892521
605,0.635501779
617,0.66339807
628,0.653118673
634,0.656917262
646,0.690841635
649,0.639810724
651,0.250637152
654,0.311355989
656,0.552302285
657,0.649799589
669,0.643676998
670,0.180169442
693,0.426897118
694,0.684539403
699,0.638906018
711,0.643673255
718,0.655659249
722,0.638814501
723,0.669876735
725,0.389743861
734,0.655664049
735,0.552302285
737,0.344922404
746,0.655692387
747,0.417017592
766,0.689965902
767,0.65956744
771,0.715209354
773,0.698804722
774,0.637593974
783,0.693335478
784,0.647835277
789,0.659538578
792,0.635275976
804,0.651024809
809,0.639134231
812,0.62291857
813,0.649220196
817,0.665461222
820,0.656967269
825,0.647863564
826,0.640019148
829,0.638974972
855,0.630752009
859,0.279313672
862,0.630734594
