shot_id,shot_made_flag
1,0.644741492
8,0.651713235
17,0.330966711
20,0.262509519
33,0.656180025
34,0.634558261
35,0.518787328
36,0.574804876
37,0.324431759
38,0.651905041
45,0.595011928
50,0.664666002
55,0.717555035
60,0.707164665
66,0.677855664
67,0.697106276
71,0.636823586
80,0.692274132
85,0.692396192
86,0.42022723
95,0.428713641
104,0.6503789
113,0.652273924
123,0.667437768
126,0.245063142
133,0.327840282
141,0.68986985
144,0.641951064
150,0.262509519
152,0.640024553
153,0.278663084
156,0.54769998
159,0.201382246
165,0.284342594
172,0.638897416
182,0.175698984
192,0.640605401
193,0.251145211
196,0.665599719
202,0.66060289
210,0.670702213
211,0.649239548
228,0.112438494
257,0.636709488
260,0.637953033
264,0.64083989
267,0.421659882
279,0.175698984
282,0.645171136
293,0.65044161
299,0.251389313
300,0.420014286
301,0.313251205
317,0.653759154
327,0.654311099
328,0.682526444
335,0.554724131
346,0.305187197
348,0.692260329
365,0.634750901
390,0.288198388
391,0.278663084
392,0.347335103
397,0.679098878
418,0.63794152
428,0.74657538
434,0.400715849
439,0.554724131
440,0.64276899
456,0.649039237
459,0.6922819
472,0.636696424
480,0.662925626
491,0.679102112
497,0.638721407
509,0.645017999
511,0.65812585
523,0.759915854
533,0.636827669
544,0.579305811
546,0.628924607
555,0.278663084
558,0.640696431
560,0.660452839
573,0.660622135
591,0.64102423
596,0.677802366
597,0.645162771
601,0.425868955
605,0.63669518
617,0.663785622
628,0.654679694
634,0.65739293
646,0.689949496
649,0.640882535
651,0.251145211
654,0.306504784
656,0.554724131
657,0.650518065
669,0.644691083
670,0.175698984
693,0.425891939
694,0.684116249
699,0.640162089
711,0.644672368
718,0.656204773
722,0.640251007
723,0.670498108
725,0.39003255
734,0.656228772
735,0.554724131
737,0.341542976
746,0.656370463
747,0.416222512
766,0.689082258
767,0.660878296
771,0.71404022
773,0.69793579
774,0.638824962
783,0.692336735
784,0.649147188
789,0.660733983
792,0.6365256
804,0.652286577
809,0.640641799
812,0.625932429
813,0.649957891
817,0.665690063
820,0.657642964
825,0.649288623
826,0.641060532
829,0.640276973
855,0.632229673
859,0.278663084
862,0.6321426
870,0.645312149
876,0.656275449
880,0.665512727
886,0.118015822
889,0.247243536
891,0.554724131
897,0.118015822
902,0.650924205
903,0.692315209
908,0.658151547
909,0.644870159
920,0.642059581
922,0.636751514
924,0.416417859
932,0.65500713
934,0.662161945
937,0.642747881
941,0.682363733
943,0.656324522
950,0.649120186
952,0.656198732
954,0.175698984
963,0.660158175
975,0.649403924
979,0.646044998
981,0.644139664
983,0.782344624
985,0.498428196
989,0.498393083
995,0.63669447
998,0.579305811
1008,0.69228956
1019,0.347044561
1023,0.641101052
1026,0.662475426
1029,0.420963086
1034,0.194589265
1036,0.42589484
1038,0.652296095
1039,0.416396702
1051,0.550328221
1052,0.67337973
1066,0.646278205
1087,0.68996705
1092,0.775851476
1094,0.231791117
1098,0.63672822
1099,0.642031493
1102,0.653906574
1118,0.640455868
1131,0.692309804
1133,0.251145211
1135,0.156748575
1138,0.554724131
1139,0.284342594
1142,0.632223108
1151,0.582389148
1152,0.645276088
1155,0.37578084
1165,0.662209237
1167,0.12409497
1172,0.594944197
1174,0.304418094
1180,0.554724131
1200,0.638056354
1202,0.648964862
1227,0.428663027
1228,0.356977576
1229,0.653138252
1237,0.554724131
1241,0.644109303
1256,0.70114935
1279,0.636691317
1293,0.649437665
1295,0.651965202
1319,0.251145211
1320,0.634648256
1321,0.311589725
1322,0.38463702
1334,0.717217367
1351,0.320505526
1373,0.641692872
1375,0.633303069
1380,0.498422967
1382,0.303998983
1385,0.550328221
1399,0.665012122
1403,0.175698984
1428,0.666224032
1434,0.654966964
1444,0.15668058
1448,0.640446109
1466,0.244836242
1476,0.634603525
1478,0.63682479
1485,0.640413541
1491,0.300395395
1494,0.407264574
1500,0.554724131
1501,0.428767384
1503,0.638685422
1519,0.327840282
1524,0.650497108
1529,0.311678264
1533,0.320505526
1538,0.118015822
1539,0.633314878
1546,0.554724131
1555,0.638901548
1559,0.662415344
1563,0.42367899
1565,0.262509519
1574,0.66524929
1591,0.662290943
1594,0.701012705
1605,0.687958587
1611,0.636739864
1614,0.638840575
1620,0.628874214
1626,0.694757779
1630,0.636739437
1632,0.640795786
1634,0.677812938
1643,0.653349475
1651,0.636728728
1655,0.650387147
1658,0.697128332
1659,0.639595288
1665,0.652353266
1675,0.650484149
1680,0.284342594
1690,0.64302226
1696,0.700748565
1714,0.700618027
1721,0.645349967
1726,0.650154975
1728,0.646082826
1734,0.645182408
1735,0.660301985
1740,0.650539479
1744,0.24504939
1747,0.656287885
1752,0.65455509
1763,0.262509519
1765,0.278663084
1769,0.645418032
1785,0.407186677
1787,0.656150436
1788,0.554724131
1793,0.660175955
1800,0.638876356
1825,0.63459514
1826,0.278663084
1834,0.668241815
1843,0.641031159
1844,0.6498797
1848,0.656301627
1849,0.554724131
1860,0.554724131
1863,0.554724131
1875,0.414079617
1883,0.63675252
1890,0.65085818
1892,0.640749629
1893,0.64083989
1897,0.65498426
1905,0.645395036
1908,0.360673865
1931,0.692237784
1940,0.284342594
1943,0.63895136
1947,0.735277322
1965,0.390988108
1967,0.636735815
1968,0.636797068
1972,0.278663084
1982,0.667408341
1985,0.654581748
2005,0.196476353
2010,0.241000924
2021,0.640881634
2024,0.305710055
2036,0.636814178
2043,0.407147908
2047,0.448588055
2049,0.64538076
2055,0.650633319
2065,0.636703036
2066,0.631854175
2070,0.689899801
2077,0.201382246
2085,0.317594888
2095,0.426225174
2097,0.327840282
2108,0.554724131
2112,0.409121888
2113,0.352788899
2122,0.764522331
2139,0.638880122
2144,0.433974784
2146,0.690005393
2148,0.785162045
2149,0.320505526
2157,0.632295269
2159,0.644722806
2168,0.6430735
2176,0.579305811
2178,0.327840282
2181,0.69860546
2187,0.333967453
2188,0.682484528
2190,0.669525616
2194,0.554724131
2197,0.69226693
2214,0.693004833
2217,0.808140218
2222,0.649027725
2223,0.667457177
2226,0.660842271
2230,0.320505526
2240,0.550328221
2247,0.649978542
2250,0.692307283
2259,0.434026108
2262,0.640845123
2266,0.640997515
2305,0.657802136
2310,0.628904206
2313,0.554724131
2319,0.221454428
2320,0.413990049
2345,0.692319488
2350,0.327840282
2356,0.652371072
2360,0.444793778
2370,0.632152199
2386,0.644691083
2398,0.677524955
2414,0.300395395
2435,0.278663084
2439,0.589328158
2446,0.278663084
2458,0.66737589
2465,0.66053943
2466,0.63669108
2470,0.640304345
2495,0.300395395
2501,0.656162511
2507,0.677855263
2533,0.735248428
2537,0.649340385
2538,0.667522535
2541,0.66822723
2542,0.278663084
2544,0.304706353
2554,0.698370794
2555,0.698699563
2565,0.511599665
2575,0.250085609
2586,0.554724131
2588,0.649146713
2594,0.327840282
2617,0.554724131
2618,0.692223338
2623,0.118015822
2631,0.554724131
2640,0.692322845
2642,0.262509519
2647,0.645016007
2663,0.633522648
2664,0.644142183
2676,0.635816132
2680,0.10191283
2681,0.636702204
2691,0.649394663
2693,0.641064224
2695,0.554724131
2704,0.645126783
2708,0.672369534
2709,0.10191283
2717,0.262509519
2722,0.636774181
2728,0.684929308
2732,0.278663084
2743,0.54239742
2752,0.677843502
2757,0.300395395
2761,0.554724131
2769,0.68402284
2771,0.579305811
2774,0.638835293
2776,0.642085163
2781,0.665053
2793,0.663433224
2799,0.700825203
2803,0.689879463
2811,0.663777521
2818,0.651914249
2824,0.498419455
2828,0.251145211
2829,0.650154975
2830,0.637938724
2842,0.300395395
2847,0.320505526
2848,0.664658202
2868,0.654756061
2870,0.6461129
2885,0.773777714
2886,0.644980229
2889,0.430527994
2903,0.638909539
2904,0.293100629
2918,0.196502879
2919,0.653097392
2922,0.636734799
2923,0.669848064
2931,0.665180569
2945,0.649031355
2955,0.645167515
2957,0.327840282
2960,0.251145211
2963,0.665352616
2966,0.284342594
2972,0.314204342
2974,0.675364411
2982,0.684667524
2984,0.294347345
3016,0.554724131
3021,0.646290561
3023,0.284342594
3025,0.634555879
3029,0.698469715
3034,0.278663084
3038,0.651915826
3040,0.634560948
3051,0.333974712
3062,0.687721848
3069,0.653559141
3071,0.673598237
3076,0.156748575
3079,0.671042843
3081,0.692339594
3082,0.636740608
3084,0.229059397
3098,0.659528091
3104,0.632149583
3105,0.628933145
3114,0.288198388
3118,0.634614923
3122,0.689955481
3132,0.692256583
3138,0.639503559
3141,0.554724131
3156,0.327840282
3162,0.262509519
3167,0.645258019
3170,0.641027522
3171,0.633385801
3172,0.652017979
3176,0.118015822
3180,0.633197482
3189,0.665624987
3198,0.656120053
